spindle_load,x,y,z,csv_no,vibration_1,vibration_2,vibration_3,current,last_time
19.763787,673.1939,132.731,474.838,1.0,31.6458047986,31.3960727108,31.582846020500003,1.23509057942,160
19.763787,673.1939,132.731,474.838,1.0,31.4761812244,31.3358086902,31.501785304699997,1.24047736828,160
20.133061,630.5272,132.731,474.838,1.0,31.476636666199997,31.146301287600004,31.3367365919,1.30786858064,150
20.133061,630.5272,132.731,474.838,1.0,31.360946331599997,30.933163363800002,31.3354446357,1.47712628962,130
20.133061,630.5272,132.731,474.838,1.0,31.4281236649,30.9029308256,31.3653948128,1.5351482134,130
20.133061,630.5272,132.731,474.838,1.0,31.6113061846,30.9520305003,31.370294560799998,1.61627442993,130
20.133061,630.5272,132.731,474.838,1.0,31.4318767329,30.6329872248,31.2449531475,1.3932947668200002,130
20.133061,630.5272,132.731,474.838,1.0,31.2960575259,30.4200782862,31.1486869651,1.3342318461799998,130
20.133061,630.5272,132.731,474.838,1.0,31.246146310300002,30.4057594716,30.9914322821,1.21810389185,130
19.891964,589.8605,132.731,474.838,1.0,31.408091572800004,30.612163271100002,31.1420278966,1.47098205685,130
19.891964,589.8605,132.731,474.838,1.0,31.766843694699997,30.9479077727,31.5621461483,1.47757587496,95
19.891964,589.8605,132.731,474.838,1.0,31.9029775699,31.104887967899998,31.7185992272,1.49738718369,130
19.891964,589.8605,132.731,474.838,1.0,31.585075495999998,30.811137232399997,31.4702478623,1.3718916279100002,95
19.891964,589.8605,132.731,474.838,1.0,31.3558585912,30.6552150702,31.2315641437,1.2813993197600002,130
19.891964,589.8605,132.731,474.838,1.0,31.2476401467,30.5236742913,31.1698813633,1.52688514456,130
19.891964,589.8605,132.731,474.838,1.0,31.4833255516,30.9353415489,31.7082875657,1.66416545062,95
19.879757,547.8605,132.731,474.838,1.0,32.0373013803,31.5395032208,32.388696075,2.21543023411,190
19.879757,547.8605,132.731,474.838,1.0,32.1760252756,31.811958024499997,32.5971681548,1.65726567547,190
19.879757,547.8605,132.731,474.838,1.0,32.5200756587,32.194897915300004,32.859947918,1.8173180410900005,190
19.879757,547.8605,132.731,474.838,1.0,32.1871295409,31.8447769583,32.2819736795,1.29248430736,190
19.879757,547.8605,132.731,474.838,1.0,31.3829652208,30.9874374869,31.447264135100003,1.20099000088,130
19.879757,547.8605,132.731,474.838,1.0,31.179888007,30.816459305100004,31.1813898072,1.071449099,130
19.879757,547.8605,132.731,474.838,1.0,31.093620551599997,30.803955001,31.072059634400002,0.999334418698,130
20.282601,506.5272,132.731,474.838,1.0,31.213830282399996,31.091406082600002,31.207167234299998,1.28477511165,130
20.282601,506.5272,132.731,474.838,1.0,31.1309903877,30.9902865373,31.090904592199998,1.06328156816,130
20.282601,506.5272,132.731,474.838,1.0,30.9187244874,30.8367434685,30.880970462399997,0.997375687178,130
20.282601,506.5272,132.731,474.838,1.0,30.817361506599998,30.8046329379,30.7475206074,1.2712601537,130
20.282601,506.5272,132.731,474.838,1.0,31.206971311599997,31.175614948099998,31.1633113364,1.15140582468,130
20.282601,506.5272,132.731,474.838,1.0,31.8377324641,31.6648712246,31.7081095762,1.39823093092,170
20.282601,506.5272,132.731,474.838,1.0,31.8416583805,31.467157109400002,31.7068591407,1.39332931915,170
12.210456,464.5272,132.731,474.838,1.0,31.974951726,31.6627086925,31.769833106700002,1.77874420473,170
12.210456,464.5272,132.731,474.838,1.0,31.738115745,31.357194394,31.560572790300004,1.39524365193,160
12.210456,464.5272,132.731,474.838,1.0,31.363034382,30.905290493699997,31.1955000678,1.12797721403,130
12.210456,464.5272,132.731,474.838,1.0,31.401425469,30.7785975303,31.138417079299998,1.17972801974,130
12.210456,464.5272,132.731,474.838,1.0,31.723464536799998,30.9756158189,31.3510114882,1.20856880108,130
12.210456,464.5272,132.731,474.838,1.0,32.0506241986,31.3060174013,31.740327328200003,1.43923180016,170
12.210456,464.5272,132.731,474.838,1.0,31.963014547399997,31.343167945500003,31.8268343554,1.23882689563,170
5.594043,447.5062,135.1426,474.838,1.0,31.503006666300006,30.859546313899997,31.3417971619,1.3439927664700002,5
5.594043,447.5062,135.1426,474.838,1.0,31.1406911953,30.426896562600003,31.1302873379,1.4768752053100005,5
5.594043,447.5062,135.1426,474.838,1.0,31.1154174953,30.290714879,31.0399223899,1.13628077484,5
5.594043,447.5062,135.1426,474.838,1.0,31.0337231627,30.273539966100007,30.996936189499998,1.67346714896,5
5.594043,447.5062,135.1426,474.838,1.0,31.186986753699998,30.427732043899997,31.2265748094,1.79568970317,5
5.594043,447.5062,135.1426,474.838,1.0,31.1980562935,30.4177476903,31.2748554628,1.34675365847,5
5.594043,447.5062,135.1426,474.838,1.0,31.102085424200002,30.2307517269,31.0271535115,1.5445103614500002,5
13.812677,443.7484,150.2402,474.838,1.0,31.006700857,30.102266991,30.8435009302,1.07090324519,30
13.812677,443.7484,150.2402,474.838,1.0,31.1111829355,30.172010969400002,30.883274167600003,0.945795764655,30
13.812677,443.7484,150.2402,474.838,1.0,31.1494255804,30.3203383215,30.8941759258,1.22798453483,30
13.812677,443.7484,150.2402,474.838,1.0,31.1526109422,30.341045202199997,30.9992269502,1.91295006773,30
13.812677,443.7484,150.2402,474.838,1.0,31.0632702873,30.418428562800003,30.984903775,1.77882810143,30
13.812677,443.7484,150.2402,474.838,1.0,31.0030910956,30.414432211799998,30.987657626799997,1.67928057533,30
13.812677,443.7484,150.2402,474.838,1.0,31.029261685599998,30.5700995335,31.2851470018,1.57641838352,30
17.39555,426.4399,152.327,474.838,1.0,31.5334066318,31.027086166999997,31.790976856999997,1.33514255527,120
17.39555,426.4399,152.327,474.838,1.0,31.563000946,31.143543120900002,31.8450443021,1.38612939121,120
17.39555,426.4399,152.327,474.838,1.0,31.106997620900003,30.789249244,31.480380277,1.34501121149,90
17.39555,426.4399,152.327,474.838,1.0,30.8434666518,30.628747714499998,31.2360967093,1.05636802289,30
17.39555,426.4399,152.327,474.838,1.0,30.83318165,30.6812007175,31.2361723719,1.25163993735,30
17.39555,426.4399,152.327,474.838,1.0,30.974794931599998,30.8043119554,31.2879342286,0.951108709824,30
17.39555,426.4399,152.327,474.838,1.0,30.8092305604,30.7314793875,31.1976449761,0.986626555053,30
23.838008,385.1066,152.327,474.838,1.0,30.7430364192,30.622037339400002,31.1632937546,0.955152731454,5
23.838008,385.1066,152.327,474.838,1.0,30.900640384000006,30.718124128099998,31.142957133200003,1.07075358506,5
23.838008,385.1066,152.327,474.838,1.0,31.4024607061,31.208926926500002,31.5375295298,1.29843802133,5
23.838008,385.1066,152.327,474.838,1.0,31.622232786999998,31.6310794674,31.7718878927,1.61907436641,5
23.838008,385.1066,152.327,474.838,1.0,31.7062221479,31.6742134721,31.7720445197,1.20245160078,5
23.838008,385.1066,152.327,474.838,1.0,31.6778337187,31.5133137553,31.6638932067,1.3103978877299998,5
23.838008,385.1066,152.327,474.838,1.0,31.6951026111,31.4766591965,31.6727737982,1.3547632296799998,5
24.127934,343.7733,152.327,474.838,1.0,31.7758542523,31.4944156062,31.7170131748,1.26404180743,5
24.127934,343.7733,152.327,474.838,1.0,31.846160420700002,31.5280647151,31.6647449062,1.29514339154,5
24.127934,343.7733,152.327,474.838,1.0,31.8779038909,31.365584582199997,31.6343128309,1.37159392579,5
24.127934,343.7733,152.327,474.838,1.0,31.9183697331,31.320189478699998,31.6837471399,1.2499633196200002,5
24.127934,343.7733,152.327,474.838,1.0,31.920976877399998,31.215103316900002,31.705899856,1.21683688247,5
24.127934,343.7733,152.327,474.838,1.0,32.0295565508,31.3433535502,31.8315891402,1.12766456645,5
23.905148,301.1066,152.327,474.838,1.0,31.9999449094,31.2903495732,31.8515459682,1.26601456427,5
23.905148,301.1066,152.327,474.838,1.0,31.877252608499997,31.135911745500003,31.824906223499998,1.1457850832799998,5
23.905148,301.1066,152.327,474.838,1.0,31.914028116,31.272832788800002,32.0326867594,1.20468629095,5
23.905148,301.1066,152.327,474.838,1.0,31.9097778327,31.3239121925,32.018409347399995,1.52912087012,5
23.905148,301.1066,152.327,474.838,1.0,31.768532041599997,31.2396787108,32.0506057669,1.40324562052,5
23.905148,301.1066,152.327,474.838,1.0,31.9203206836,31.308267501,32.1883280546,1.3834248691600002,5
23.905148,301.1066,152.327,474.838,1.0,31.8783209292,31.4026449577,32.2549805478,1.5765013525799998,5
23.905148,301.1066,152.327,474.838,1.0,31.390013135100002,31.0209861793,31.8364052517,1.23810263015,5
20.297861,270.2259,152.327,474.838,1.0,31.162272356,30.7065629878,31.515933096799998,1.12330958785,5
20.297861,270.2259,152.327,474.838,1.0,31.035161765500003,30.651137080599998,31.3684270437,1.22636959991,5
20.297861,270.2259,152.327,474.838,1.0,31.2852368866,31.043731573600002,31.528541287399996,1.26645984282,5
20.297861,270.2259,152.327,474.838,1.0,31.689272482800003,31.5229726995,31.946698149,1.27883076214,5
20.297861,270.2259,152.327,474.838,1.0,31.7351563473,31.570425287600003,31.909954341,1.31691009055,5
20.297861,270.2259,152.327,474.838,1.0,31.335287116,31.100109172,31.335710428800002,1.12362459529,5
20.297861,270.2259,152.327,474.838,1.0,31.0964270461,30.9295865807,31.0264167744,1.28061673283,5
8.459731,266.1591,146.6598,474.838,1.0,31.010485955100002,30.889255882399997,30.9351148438,1.32107244138,130
8.459731,266.1591,146.6598,474.838,1.0,31.401997912800002,31.2188593906,31.323514441900002,1.43168636347,130
8.459731,266.1591,146.6598,474.838,1.0,31.8268380425,31.4971120173,31.640871035500002,1.27177583237,100
8.459731,266.1591,146.6598,474.838,1.0,31.9599758915,31.3850712784,31.5512743755,1.21645836914,105
8.459731,266.1591,146.6598,474.838,1.0,31.938682732100002,31.4276920838,31.694637606,1.42355153689,130
8.459731,266.1591,146.6598,474.838,1.0,31.9963004418,31.3555976779,31.6376626344,1.7220775553299998,130
8.459731,266.1591,146.6598,474.838,1.0,32.3802264323,31.5884277664,31.9839450024,1.6388455791499998,130
14.349803,248.9292,136.8699,474.838,1.0,32.2583580667,31.439367211599997,31.7892607532,1.3465266484600005,185
14.349803,248.9292,136.8699,474.838,1.0,31.6662261183,30.837916306999997,31.240971197199997,1.10729836962,160
14.349803,248.9292,136.8699,474.838,1.0,31.433090097199997,30.635976119200002,31.093319999400002,0.996564670003,160
14.349803,248.9292,136.8699,474.838,1.0,31.320558448099998,30.6394002629,31.1154270654,1.14588035289,160
14.349803,248.9292,136.8699,474.838,1.0,31.8824994976,31.1456455946,31.9315776352,1.2676499969,175
14.349803,248.9292,136.8699,474.838,1.0,32.1744985082,31.6214185981,32.3448792315,1.44411452318,185
14.349803,248.9292,136.8699,474.838,1.0,32.065353816300004,31.5295470428,32.1929178851,1.51821768083,185
22.379223,248.8534,111.3058,474.838,1.0,31.359313591,30.911016610500003,31.6189694181,1.27188084119,5
22.379223,248.8534,111.3058,474.838,1.0,31.0169730525,30.6835513419,31.3142488614,1.45396357225,5
22.379223,248.8534,111.3058,474.838,1.0,30.8731741885,30.5351497723,31.1472241173,1.39951307084,5
22.379223,248.8534,111.3058,474.838,1.0,31.0022697688,30.731356340399998,31.333497664699998,1.14402392112,5
22.379223,248.8534,111.3058,474.838,1.0,31.6504760496,31.151116273499998,31.937975479499997,1.39381012794,5
22.379223,248.8534,111.3058,474.838,1.0,31.5876181183,31.3962708058,31.8887016795,1.31677492616,5
22.379223,248.8534,111.3058,474.838,1.0,31.569707949899996,31.5629334009,31.9402880267,1.45693883061,5
17.56035,248.8534,76.8178,474.838,1.0,31.615777959699997,31.5845360877,31.815778645199998,1.52732460676,185
17.56035,248.8534,76.8178,474.838,1.0,31.664724381,31.529850368,31.8220139378,1.29367308754,185
17.56035,248.8534,76.8178,474.838,1.0,31.8135504933,31.837920516,31.9437867837,1.5020397491600002,185
17.56035,248.8534,76.8178,474.838,1.0,31.4635213038,31.457333280300002,31.6057649252,1.28773658378,185
17.56035,248.8534,76.8178,474.838,1.0,30.9468171366,31.0526432472,31.0743281713,1.27833952906,175
17.56035,248.8534,76.8178,474.838,1.0,31.085499372399997,30.9662514047,31.027455909,1.06088813067,165
17.56035,248.8534,76.8178,474.838,1.0,31.457465638800002,31.1931412937,31.4019696288,1.30868970859,175
17.56035,248.8534,76.8178,474.838,1.0,31.8894689021,31.4762338604,31.7577357356,1.25347139646,185
12.546159,237.006,58.9664,474.838,1.0,31.7911049204,31.292628226399998,31.6013698847,1.29252017528,175
12.546159,237.006,58.9664,474.838,1.0,31.5008264452,30.979918690700003,31.3679581131,1.1713370799200002,175
12.546159,237.006,58.9664,474.838,1.0,31.2902590027,30.6210101621,31.1647307773,1.11546132153,120
12.546159,237.006,58.9664,474.838,1.0,31.2822811494,30.4990128725,31.083236684499997,1.0393838518,120
12.546159,237.006,58.9664,474.838,1.0,31.6102792832,30.8171360815,31.350765191,1.1702539614299998,160
12.546159,237.006,58.9664,474.838,1.0,32.0031592559,31.3302200989,31.739998786100006,1.37237971345,185
12.546159,237.006,58.9664,474.838,1.0,31.913514312600004,31.217524222399998,31.8170713363,1.43692650812,175
12.546159,237.006,58.9664,474.838,1.0,31.9542960003,31.148632618,31.9301593126,1.3974652116600002,175
17.206336,214.3679,57.327,474.838,1.0,31.873960659,31.2407463287,31.9602569434,1.39540757189,175
17.206336,214.3679,57.327,474.838,1.0,31.820183039099998,31.1970837715,31.9585474169,1.05222446569,175
17.206336,214.3679,57.327,474.838,1.0,31.8330046959,31.2075804478,32.0739435813,1.26367020734,175
17.206336,214.3679,57.327,474.838,1.0,31.8361481586,31.2825055806,32.1274871591,1.3670617235100002,175
17.206336,214.3679,57.327,474.838,1.0,31.643626242199996,31.280720209000002,32.0137187718,1.47374687575,175
17.206336,214.3679,57.327,474.838,1.0,31.659458538699997,31.3286745102,31.9727271394,1.4560594766,180
9.454634,169.1275,51.5495,474.838,1.0,32.03351337780001,31.365717826399997,31.652173439699997,1.29627955109,160
9.454634,169.1275,51.5495,474.838,1.0,31.9724361415,31.333539174699997,31.7001163952,1.2931266357100002,160
9.454634,169.1275,51.5495,474.838,1.0,32.0298075955,31.325278704200002,31.607275027199996,1.27140311441,160
9.454634,169.1275,51.5495,474.838,1.0,32.018711805100004,31.2684460939,31.602459809899997,1.28871601765,160
9.454634,169.1275,51.5495,474.838,1.0,32.0662560525,31.2541836161,31.748781246799997,1.4269284546899998,160
9.454634,169.1275,51.5495,474.838,1.0,31.993214640999998,31.2982198588,31.8723526404,1.26968248532,165
9.454634,169.1275,51.5495,474.838,1.0,32.1254118719,31.3569146211,32.0006428095,1.5476277672799998,165
13.397626,162.5702,39.8217,474.838,1.0,31.8053991071,31.153313834499997,31.782453140700003,1.34458363315,175
13.397626,162.5702,39.8217,474.838,1.0,31.4632198052,30.7385695613,31.3965836842,1.16729928729,160
13.397626,162.5702,39.8217,474.838,1.0,31.2954157491,30.6857560427,31.4070505126,1.14408039395,120
13.397626,162.5702,39.8217,474.838,1.0,31.3021086952,30.756476513899997,31.5600928099,1.3501370202,155
13.397626,162.5702,39.8217,474.838,1.0,31.6186034478,31.107203626500002,31.9294088487,1.34743057941,175
13.397626,162.5702,39.8217,474.838,1.0,31.8257149002,31.4832910308,32.1193220022,1.39996931395,185
13.397626,162.5702,39.8217,474.838,1.0,31.5269786333,31.124838431300002,31.807401960500002,1.4081978267,175
13.397626,162.5702,39.8217,474.838,1.0,30.985738246100002,30.803233960300002,31.2638688987,1.21557868467,120
20.627461,161.7148,7.2812,474.838,1.0,30.8518665886,30.6738329843,31.1319364668,1.39057938796,185
20.627461,161.7148,7.2812,474.838,1.0,31.0170244125,30.8739471868,31.271822812800004,1.39824977884,185
20.627461,161.7148,7.2812,474.838,1.0,31.702956534200002,31.493794170900003,31.909504628,1.3908843378,185
20.627461,161.7148,7.2812,474.838,1.0,31.6134050883,31.581515687600003,31.7823183707,1.35562704798,185
20.627461,161.7148,7.2812,474.838,1.0,31.567194681500002,31.5801911315,31.663295497300002,1.60972210614,185
20.627461,161.7148,7.2812,474.838,1.0,31.767919303499998,31.634840677899998,31.7683838948,1.48425017494,185
20.627461,161.7148,7.2812,474.838,1.0,31.856570452600003,31.6764523927,31.752436089899998,1.61424763371,185
10.092471000000002,154.8534,5.2298,474.838,1.0,31.9754066184,31.7042591929,31.850285844600002,1.27981465053,185
10.092471000000002,154.8534,5.2298,474.838,1.0,31.3552559269,31.1992791731,31.341592203,1.3538996209,175
10.092471000000002,154.8534,5.2298,474.838,1.0,31.1575945678,30.820070493299998,31.0664479149,1.06266076057,120
10.092471000000002,154.8534,5.2298,474.838,1.0,31.211072228200003,30.789004399,31.0439710468,1.37915842451,155
10.092471000000002,154.8534,5.2298,474.838,1.0,31.6867858231,31.045291364,31.3439596113,1.5445873113,175
10.092471000000002,154.8534,5.2298,474.838,1.0,32.2857344759,31.5908023133,31.932530439,1.7024829392200005,185
10.092471000000002,154.8534,5.2298,474.838,1.0,32.3292039292,31.675619833400003,32.1708269234,1.76637817813,185
10.092471000000002,154.8534,5.2298,474.838,1.0,31.9489195852,31.263960399800002,31.8379550019,1.4080922649899998,175
23.853267,154.8534,43.5013,474.838,1.0,31.249793763299998,30.5074369007,31.2347133629,1.21221277252,185
23.853267,154.8534,43.5013,474.838,1.0,31.136047397,30.44206747,31.101938594099998,0.929388443263,185
23.853267,154.8534,43.5013,474.838,1.0,31.041510813400002,30.408517028800002,31.070418342399996,1.20784104579,185
23.853267,154.8534,43.5013,474.838,1.0,31.558016833099998,30.7990145743,31.6025746158,1.29620596691,185
23.853267,154.8534,43.5013,474.838,1.0,31.8250539032,31.2679289621,32.0887864363,1.46165192799,185
23.853267,154.8534,43.5013,474.838,1.0,31.747531338800002,31.253615150999998,31.942602291900002,1.26804863292,185
23.883786,154.8534,85.5013,474.838,1.0,31.7698215196,31.292577752899998,32.1041443163,1.6651670613,185
23.883786,154.8534,85.5013,474.838,1.0,31.7656453221,31.3603515454,32.1727957137,1.5089849917700002,185
23.883786,154.8534,85.5013,474.838,1.0,31.8475269158,31.5089276886,32.223212743400005,1.67387988501,185
23.883786,154.8534,85.5013,474.838,1.0,31.5181563254,31.222491394499997,31.7942912952,1.4582527466,185
23.883786,154.8534,85.5013,474.838,1.0,31.145044019,30.8449943869,31.4351618215,1.28630386844,185
23.883786,154.8534,85.5013,474.838,1.0,31.0763517579,30.8136019569,31.274902256500006,1.19786725662,185
23.883786,154.8534,85.5013,474.838,1.0,31.3862678281,31.185124031500006,31.4812463955,1.26422566818,185
23.883786,154.8534,85.5013,474.838,1.0,31.7918849533,31.7500220341,31.9244384318,1.28381285898,185
23.883786,154.8534,85.5013,474.838,1.0,31.7675162237,31.5137470725,31.7096598141,1.139325237,185
24.277474,154.8534,126.168,474.838,1.0,31.4030210181,31.075913095300002,31.281228744299998,1.34118452216,185
24.277474,154.8534,126.168,474.838,1.0,31.1988545312,30.927415967199998,30.9840100931,1.15139740133,185
24.277474,154.8534,126.168,474.838,1.0,30.990257263,30.9284843259,30.9636838821,1.0056544023799998,185
24.277474,154.8534,126.168,474.838,1.0,31.3523765747,31.072117228499998,31.22940443,1.43187439508,185
24.277474,154.8534,126.168,474.838,1.0,31.9545162043,31.4439732773,31.5320745705,1.31320586795,185
24.277474,154.8534,126.168,474.838,1.0,31.5721591727,31.028919245100003,31.111988759000006,1.7615985258900002,185
24.222541,154.8534,168.8346,474.838,1.0,31.252188910300003,30.8803902644,30.9462619191,1.86456234015,185
24.222541,154.8534,168.8346,474.838,1.0,31.1548110057,30.7432907536,30.8702812025,2.11285084867,185
24.222541,154.8534,168.8346,474.838,1.0,31.101153342699998,30.707919736199997,30.9116227463,1.7100003747,185
24.222541,154.8534,168.8346,474.838,1.0,31.046641193600006,30.7651639617,30.848687648400002,1.4442646902399998,185
24.222541,154.8534,168.8346,474.838,1.0,30.8504695368,30.5625890748,30.699827901,1.09525212309,185
24.222541,154.8534,168.8346,474.838,1.0,30.8198939752,30.474153986799998,30.740765521100002,0.960488917283,185
24.222541,154.8534,168.8346,474.838,1.0,30.802262960500002,30.435160817600003,30.7618886062,1.20706816962,185
24.222541,154.8534,168.8346,474.838,1.0,31.078099071500002,30.520412606100006,30.911975035300003,1.72827401648,185
24.185919,154.8534,210.8346,474.838,1.0,31.0708969256,30.3907456767,30.9541269809,1.78149489084,185
24.185919,154.8534,210.8346,474.838,1.0,31.1577190991,30.380632747199996,30.8386272575,1.5520305395899998,185
24.185919,154.8534,210.8346,474.838,1.0,31.2282883202,30.430537516100006,30.9444664829,1.92328956624,185
24.185919,154.8534,210.8346,474.838,1.0,31.8588410618,31.0738224669,31.5647298232,1.4980022163100002,185
24.185919,154.8534,210.8346,474.838,1.0,32.0941861708,31.2688218847,32.0422311305,1.39898603594,185
24.185919,154.8534,210.8346,474.838,1.0,31.622690102600004,30.9360655838,31.7005064686,1.30629890658,185
24.185919,154.8534,210.8346,474.838,1.0,31.3167604258,30.511262734899997,31.2343991345,1.14992869394,185
11.972411,155.5861,228.603,474.838,1.0,31.13017828,30.4225701436,31.133038608400003,1.10392395483,155
11.972411,155.5861,228.603,474.838,1.0,31.333381545399998,30.5356279684,31.323718777,1.2652347616600002,160
11.972411,155.5861,228.603,474.838,1.0,31.3007938852,30.505178065,31.2758673577,1.08957426516,160
11.972411,155.5861,228.603,474.838,1.0,31.1526364325,30.4814709234,31.1815920408,1.11385869605,160
11.972411,155.5861,228.603,474.838,1.0,31.0733979812,30.4428498332,31.234182001799997,1.0399696317899998,160
11.972411,155.5861,228.603,474.838,1.0,31.359099808699998,30.7816007507,31.5599676989,1.15799895799,160
11.972411,155.5861,228.603,474.838,1.0,31.863167573400002,31.4296959837,32.2202494092,1.13298666087,185
11.972411,155.5861,228.603,474.838,1.0,31.8845131681,31.6329645777,32.283021296,1.55541927225,185
21.494186,164.8538,262.3683,474.838,1.0,31.9226339537,31.6364051179,32.1055522053,1.0976709674,185
21.494186,164.8538,262.3683,474.838,1.0,31.942160968400003,31.6264059931,32.0138106168,1.2600262611700002,185
21.494186,164.8538,262.3683,474.838,1.0,31.965697115799998,31.8253812275,32.119043679,1.07368813706,185
21.494186,164.8538,262.3683,474.838,1.0,31.9576685482,31.8339853839,32.006501198,1.3861140417,185
21.494186,164.8538,262.3683,474.838,1.0,32.0901383487,31.8110330131,31.947813830799998,1.19572459395,185
21.494186,164.8538,262.3683,474.838,1.0,32.082408960900004,31.7131126212,31.7921670146,1.20681776233,185
10.959197,163.3854,273.0653,474.838,1.0,32.1034359859,31.6722041232,31.9439403773,1.15184931751,185
10.959197,163.3854,273.0653,474.838,1.0,32.1275928027,31.5952414189,31.859565316100007,1.17417792102,185
10.959197,163.3854,273.0653,474.838,1.0,32.2599380719,31.5341231276,31.876291032199997,1.18505696617,185
10.959197,163.3854,273.0653,474.838,1.0,32.2607093477,31.455923749,31.907662496700002,1.27180227861,185
